date,cash,equity,dividendCash,cumulativeDividends,holdings,top3,pendingSwapBuy,pendingSwapSell,positionValue,kospiClose,kospiValue
1996-07-27,73920.22999999998,10255288.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10181368.0,804.55,9768342.58101332
1996-07-29,73920.22999999998,10213386.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10139466.0,805.15,9775627.405509755
1996-07-30,73920.22999999998,10159772.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10085852.0,807.28,9801488.532472106
1996-07-31,73920.22999999998,10509247.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10435327.0,821.71,9976688.561611403
1996-08-01,73920.22999999998,10984712.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10910792.0,835.27,10141325.595230868
1996-08-02,73920.22999999998,11388087.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,11314167.0,826.23,10031567.572817892
1996-08-03,73920.22999999998,11715081.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,11641161.0,824.08,10005463.618372327
1996-08-05,73920.22999999998,11900263.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,11826343.0,824.3,10008134.720687687
1996-08-06,73920.22999999998,11704105.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,11630185.0,828.05,10053664.873790415
1996-08-07,73920.22999999998,11282636.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,11208716.0,834.03,10126270.291271565
1996-08-08,73920.22999999998,11273341.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,11199421.0,837.2,10164758.447361073
1996-08-09,73920.22999999998,11181461.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,byc",,,11107541.0,832.61,10109029.539963333
1996-08-10,73920.22999999998,10914252.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10840332.0,836.77,10159537.65647196
1996-08-12,73920.22999999998,10981621.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,byc",,,10907701.0,837.99,10174350.132948047
1996-08-13,73920.22999999998,11196635.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,11122715.0,833.43,10118985.466775129
1996-08-14,73920.22999999998,10999302.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10925382.0,825.84,10026832.436895208
1996-08-16,73920.22999999998,10929544.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,byc",,,10855624.0,814.96,9894734.286026493
1996-08-17,73920.22999999998,10800760.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,byc,hyundai_motor_pref",,,10726840.0,810.69,9842890.618360188
1996-08-19,73920.22999999998,10776834.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10702914.0,800.52,9719412.843145587
1996-08-20,73920.22999999998,10590241.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10516321.0,793.91,9639158.359943178
1996-08-21,73920.22999999998,10302449.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10228529.0,789.12,9581001.177713294
1996-08-22,73920.22999999998,10231023.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10157103.0,779.63,9465779.536927989
1996-08-23,73920.22999999998,10317710.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10243790.0,781.42,9487512.596675692
1996-08-24,73920.22999999998,10371370.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,byc",,,10297450.0,782.13,9496132.972329808
1996-08-26,73920.22999999998,10239552.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10165632.0,766.89,9311098.430120321
1996-08-27,73920.22999999998,10291760.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10217840.0,761.75,9248691.766934182
1996-08-28,73920.22999999998,10338090.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10264170.0,753.35,9146704.22398407
1996-08-29,73920.22999999998,10190648.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10116728.0,766.16,9302235.22698299
1996-08-30,73920.22999999998,10441951.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10368031.0,782.87,9505117.589208746
1996-08-31,73920.22999999998,10164889.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,hyundai_motor_pref",,,10090969.0,781.49,9488362.492866943
1996-09-02,73920.22999999998,10111229.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,hyundai_motor_pref",,,10037309.0,774.26,9400580.357684882
1996-09-03,73920.22999999998,10218549.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,hyundai_motor_pref",,,10144629.0,769.8,9346429.828928038
1996-09-04,73920.22999999998,10116595.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10042675.0,791.64,9611597.440598328
1996-09-05,73920.22999999998,10226244.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10152324.0,787.14,9556961.256875053
1996-09-06,73920.22999999998,10376500.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10302580.0,784.05,9519444.410718406
1996-09-07,73920.22999999998,10430160.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,hyundai_motor_pref,samsung_elec",,,10356240.0,785.26,9534135.473452885
1996-09-09,73920.22999999998,10224908.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,hyundai_motor_pref",,,10150988.0,797.38,9681288.928280903
1996-09-10,73920.22999999998,10301089.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10227169.0,803.04,9750009.10603062
1996-09-11,73920.22999999998,10222930.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10149010.0,801.45,9730704.321115064
1996-09-12,73920.22999999998,10145005.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,hyundai_motor_pref",,,10071085.0,797.57,9683595.789371442
1996-09-13,73920.22999999998,10102077.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,hyundai_motor_pref",,,10028157.0,785.19,9533285.577261636
1996-09-14,73920.22999999998,10080613.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,hyundai_motor_pref",,,10006693.0,781.73,9491276.422665518
1996-09-16,73920.22999999998,9872324.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,9798404.0,781.88,9493097.628789626
1996-09-17,73920.22999999998,9957431.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,hyundai_motor_pref",,,9883511.0,781.76,9491640.66389034
1996-09-18,73920.22999999998,9919356.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,hyundai_motor_pref",,,9845436.0,782.1,9495768.731104987
1996-09-19,73920.22999999998,10104170.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,hyundai_motor_pref",,,10030250.0,773.15,9387103.432366475
1996-09-20,73920.22999999998,9876705.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,byc",,,9802785.0,759.35,9219552.468948435
1996-09-21,73920.22999999998,10074498.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,byc",,,10000578.0,768.37,9329067.663878199
1996-09-23,73920.22999999998,10171835.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,hyundai_motor_pref",,,10097915.0,769.2,9339145.004431602
1996-09-24,73920.22999999998,9803645.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9729725.0,777.91,9444896.373371538
1996-09-25,73920.22999999998,10081689.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10007769.0,793.21,9630659.398030668
1996-09-30,73920.22999999998,9941279.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9867359.0,789.67,9587678.933501694
1996-10-01,73920.22999999998,10115741.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10041821.0,789.47,9585250.658669548
1996-10-02,73920.22999999998,10273420.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10199500.0,794.01,9640372.497359252
1996-10-04,73920.22999999998,10276586.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10202666.0,776.43,9426927.13961366
1996-10-05,73920.22999999998,10337192.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,lotte_chilsung",,,10263272.0,777.31,9437611.5488751
1996-10-07,73920.22999999998,10322860.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10248940.0,795.33,9656399.111251412
1996-10-08,73920.22999999998,10125453.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10051533.0,797.62,9684202.858079478
1996-10-09,73920.22999999998,10644963.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10571043.0,817.78,9928972.961159743
1996-10-10,73920.22999999998,10902250.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10828330.0,830.21,10079890.241977587
1996-10-11,73920.22999999998,10793581.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10719661.0,833.43,10118985.466775129
1996-10-12,73920.22999999998,10916341.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10842421.0,840.8,10208467.394339692
1996-10-14,73920.22999999998,11544987.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,11471067.0,842.28,10226436.628097568
1996-10-15,73920.22999999998,11750148.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,11676228.0,828.61,10060464.043320423
1996-10-16,73920.22999999998,12099397.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,12025477.0,835.17,10140111.457814796
1996-10-17,73920.22999999998,11865951.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,11792031.0,839.73,10195476.123987714
1996-10-18,73920.22999999998,11357729.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,11283809.0,830.25,10080375.896944016
1996-10-19,73920.22999999998,11120004.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,hyundai_motor_pref",,,11046084.0,831.18,10091667.374913491
1996-10-21,73920.22999999998,11034765.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10960845.0,832.62,10109150.95370494
1996-10-22,73920.22999999998,10940934.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10867014.0,819.22,9946456.539951192
1996-10-23,73920.22999999998,10583047.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10509127.0,811.98,9858552.991027525
1996-10-24,73920.22999999998,10524302.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10450382.0,804.44,9767007.02985564
1996-10-25,73920.22999999998,10471342.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10397422.0,793.78,9637579.981302284
1996-10-26,73920.22999999998,10530881.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,10456961.0,791.81,9613661.47420565
1996-10-28,73920.22999999998,10500737.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,lotte_chilsung",,,10426817.0,780.08,9471243.155300317
1996-10-29,73920.22999999998,10300851.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,hyundai_motor_pref",,,10226931.0,766.32,9304177.846848708
1996-10-30,73920.22999999998,10009364.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9935444.0,757.09,9192112.963345192
1996-10-31,73920.22999999998,10005393.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9931473.0,757.59,9198183.650425555
1996-11-01,73920.22999999998,10330985.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,byc",,,10257065.0,767.87,9322996.976797834
1996-11-02,73920.22999999998,10144673.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,lotte_chilsung",,,10070753.0,765.73,9297014.436093878
1996-11-04,73920.22999999998,9823934.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,byc",,,9750014.0,747.42,9074705.875210956
1996-11-05,73920.22999999998,9866862.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,byc,hyundai_motor_pref",,,9792942.0,733.65,8907519.153017739
1996-11-06,73920.22999999998,9541878.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9467958.0,747.29,9073127.496570062
1996-11-07,73920.22999999998,9552519.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9478599.0,741.76,9005985.697461238
1996-11-08,73920.22999999998,9419867.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,byc",,,9345947.0,739.11,8973811.05593531
1996-11-09,73920.22999999998,9208223.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,byc",,,9134303.0,730.82,8873159.064142881
1996-11-11,73920.22999999998,9408109.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,samsung_elec",,,9334189.0,729.53,8857496.69147554
1996-11-12,73920.22999999998,9547287.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9473367.0,752.54,9136869.710913882
1996-11-13,73920.22999999998,9756922.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9683002.0,747.32,9073491.737794885
1996-11-14,73920.22999999998,9746848.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,samsung_elec",,,9672928.0,743.03,9021405.242645362
1996-11-15,73920.22999999998,9800508.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9726588.0,750.29,9109551.619052244
1996-11-16,73920.22999999998,10179524.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,10105604.0,756.67,9187013.586197685
1996-11-18,73920.22999999998,10058718.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9984798.0,750.82,9115986.54735743
1996-11-19,73920.22999999998,9909322.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9835402.0,747.05,9070213.566771487
1996-11-20,73920.22999999998,9944583.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9870663.0,744.14,9034882.16796377
1996-11-21,73920.22999999998,9903943.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,hyundai_motor_pref",,,9830023.0,744.91,9044231.02606753
1996-11-22,73920.22999999998,9687034.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9613114.0,731.44,8880686.716122532
1996-11-25,73920.22999999998,9764764.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9690844.0,716.45,8698687.517453225
1996-11-26,73920.22999999998,9382248.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9308328.0,715.97,8692859.657856077
1996-11-27,73920.22999999998,9230287.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9156367.0,722.62,8773599.796024915
1996-11-28,73920.22999999998,9423545.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,hyundai_motor_pref",,,9349625.0,736.92,8947221.446523318
1996-11-29,73920.22999999998,9818141.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9744221.0,733.5,8905697.946893629
1996-11-30,73920.22999999998,9973984.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,lotte_chilsung,namyang_dairy",,,9900064.0,726.48,8820465.500285322
1996-12-02,73920.22999999998,9703448.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9629528.0,727.83,8836856.355402304
1996-12-03,73920.22999999998,9614192.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9540272.0,725.59,8809659.677282276
1996-12-04,73920.22999999998,9540460.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,lotte_chilsung,namyang_dairy",,,9466540.0,715.87,8691645.520440003
1996-12-05,73920.22999999998,9752487.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,lotte_chilsung",,,9678567.0,706.3,8575452.56972184
1996-12-06,73920.22999999998,9527823.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9453903.0,699.89,8497626.361351578
1996-12-07,73920.22999999998,9447333.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,hyundai_motor_pref,samsung_elec",,,9373413.0,696.11,8451731.967024028
1996-12-09,73920.22999999998,9312311.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,9238391.0,692.17,8403894.952830762
1996-12-10,73920.22999999998,9588111.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,9514191.0,702.83,8533322.001384117
1996-12-11,73920.22999999998,9427131.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,hyundai_motor_pref,samsung_elec",,,9353211.0,704.68,8555783.543581462
1996-12-12,73920.22999999998,9308802.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,samsung_elec",,,9234882.0,689.38,8370020.518922332
1996-12-13,73920.22999999998,9373471.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,lotte_chilsung,korea_circuit",,,9299551.0,689.07,8366256.692932507
1996-12-14,73920.22999999998,9729864.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,lotte_chilsung",,,9655944.0,687.34,8345252.115634448
1996-12-16,73920.22999999998,9706331.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9632411.0,673.92,8182314.874397485
1996-12-17,73920.22999999998,9706331.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,hyundai_motor_pref",,,9632411.0,663.35,8053980.5495185945
1996-12-18,73920.22999999998,9071399.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,samsung_elec",,,8997479.0,661.39,8030183.456163568
1996-12-19,73920.22999999998,8933254.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,lotte_chilsung",,,8859334.0,690.97,8389325.303837888
1996-12-20,73920.22999999998,9223613.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,lotte_chilsung,korea_circuit",,,9149693.0,700.87,8509524.90802909
1996-12-21,73920.22999999998,9307824.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9233904.0,693.14,8415672.085766668
1996-12-23,73920.22999999998,9379398.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,9305478.0,684.81,8314534.439007806
1996-12-24,73920.22999999998,9431984.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,byc",,,9358064.0,677.76,8228937.751174678
1996-12-26,73920.22999999998,9395772.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,lotte_chilsung,namyang_dairy",,,9321852.0,659.01,8001286.985661037
1996-12-27,73920.22999999998,8983493.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,lotte_chilsung,byc",,,8909573.0,651.22,7906705.68094897
1997-01-03,73920.22999999998,8630595.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,hyundai_motor_pref",,,8556675.0,653.79,7937909.012542039
1997-01-04,73920.22999999998,8790967.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,hyundai_motor_pref",,,8717047.0,643.41,7811881.548753688
1997-01-06,73920.22999999998,8338284.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,byc,korea_circuit",,,8264364.0,626.87,7611063.220135255
1997-01-07,73920.22999999998,7994165.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,7920245.0,611.05,7418986.680912546
1997-01-08,73920.22999999998,7977325.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,hyundai_motor_pref",,,7903405.0,621.41,7544771.3172176825
1997-01-09,73920.22999999998,7914283.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,hyundai_motor_pref",,,7840363.0,639.87,7768901.084224713
1997-01-10,73920.22999999998,7892819.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,7818899.0,648.69,7875988.0043223305
1997-01-11,73920.22999999998,8037701.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,lotte_chilsung,hyundai_motor_pref",,,7963781.0,659.54,8007721.913966223
1997-01-13,73920.22999999998,8125607.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,hyundai_motor_pref",,,8051687.0,659.54,8007721.913966223
1997-01-14,73920.22999999998,8492454.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,8418534.0,686.59,8336146.085013902
1997-01-15,73920.22999999998,8348085.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,namyang_dairy",,,8274165.0,699.76,8496047.982710684
1997-01-16,73920.22999999998,8765363.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,8691443.0,711.86,8642958.610055486
1997-01-17,73920.22999999998,8796574.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,korea_circuit",,,8722654.0,701.18,8513288.734018914
1997-01-18,73920.22999999998,8870390.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,hyundai_motor_pref",,,8796470.0,694.23,8428906.18360186
1997-01-20,73920.22999999998,9035751.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,korea_circuit,byc",,,8961831.0,718.46,8723091.679516288
1997-01-21,73920.22999999998,8866005.23,0.0,0.0,"korea_circuit,namyang_dairy,yuhwa_sec","yuhwa_sec,namyang_dairy,hyundai_motor_pref",,,8792085.0,690.54,8384104.512948776
